player_id_cat,deposit_approved_sum,withdrawal_approved_sum,turnover_cash_sum,winning_cash_sum,result_cash_sum,NGR_sum,bonus_cash_sum,session_sum,gender_female,gender_male,no_churn
6038,238,0,552,314,-238,238,0,2208,0,1,1
6040,90,0,112,22,-90,90,0,1958,0,1,1
6041,0,0,70,31,-39,39,50,2377,1,0,1
6044,268,0,1783,1515,-268,268,10,3724,1,0,1
6045,0,0,0,0,0,0,0,5875,0,1,0
6046,150,0,359,208,-151,150,0,975,0,1,1
6048,466,0,3562,3096,-466,466,0,9868,1,0,1
6049,151,0,352,202,-150,151,3,2581,0,1,0
6052,60,0,125,66,-59,60,0,2759,0,1,0
6053,1467,0,3080,1613,-1467,1467,0,2420,0,1,0
6054,4125,4979,17583,18169,586,-586,0,21168,0,1,1
6056,60,0,96,33,-63,63,0,2942,1,0,1
6058,59,0,65,6,-59,59,49,1966,0,1,1
6059,120,0,288,169,-119,120,0,2828,0,1,1
6061,59,0,266,207,-59,56,0,2448,1,0,0
6062,0,0,0,0,0,0,7,1813,1,0,0
6063,0,0,551,462,-89,74,0,3247,0,1,1
6064,60,0,67,7,-60,60,0,2734,0,1,1
6065,151,0,206,55,-151,150,0,2656,1,0,0
6066,60,0,90,31,-59,59,0,2407,1,0,1
6068,29,0,83,40,-43,30,0,4808,0,1,1
6071,0,0,0,0,0,0,0,1950,1,0,1
6072,29,59,85,115,30,-29,0,3068,1,0,0
6074,60,303,1028,1137,109,-109,0,4835,0,1,1
6076,236,0,423,187,-236,236,0,5945,0,1,1
6078,600,0,2000,1400,-600,600,0,4374,1,0,1
6079,119,0,469,349,-120,120,0,4397,0,1,1
6080,60,0,144,85,-59,51,0,10869,1,0,1
6083,58,0,163,105,-58,58,0,4393,1,0,0
6084,435,597,5150,4965,-185,186,0,26951,1,0,1
6085,90,0,160,70,-90,90,0,2207,0,1,1
6086,90,0,283,193,-90,90,0,3758,1,0,1
6087,29,0,29,0,-29,29,0,2093,1,0,1
6088,59,0,145,86,-59,59,0,2847,1,0,1
6089,0,0,0,0,0,0,0,2170,0,1,0
6090,45,143,181,280,99,-99,0,2930,0,1,1
6092,0,0,0,0,0,0,0,1969,1,0,0
6093,590,0,2717,2128,-589,589,0,5397,0,1,0
6095,0,0,0,0,0,0,0,710,1,0,1
6097,30,0,37,7,-30,30,0,2461,0,1,1
6098,30,0,25,0,-25,23,35,2345,0,1,1
6099,290,0,900,610,-290,291,15,2909,0,1,1
6100,59,0,171,141,-30,30,0,735,0,1,1
6101,105,0,218,113,-105,105,0,2472,0,1,1
6102,1304,0,3300,2000,-1300,1009,15,3866,1,0,1
6103,105,0,183,78,-105,105,0,2808,0,1,0
6104,44,0,80,33,-47,43,0,2339,1,0,1
6105,60,0,200,140,-60,60,0,4080,1,0,0
6106,611,0,2248,1638,-610,610,0,13040,0,1,1
6107,30,0,141,109,-32,30,0,2414,1,0,1
6108,0,0,0,0,0,0,19,25,0,1,1
6109,0,0,0,0,0,0,0,20,1,0,1
6112,145,0,284,138,-146,145,14,2265,0,1,0
6114,0,0,0,0,0,0,0,114,1,0,1
6115,88,0,88,1,-87,88,0,2093,0,1,1
6117,0,0,1,0,-1,0,0,1976,1,0,1
6118,60,0,114,54,-60,60,0,2207,0,1,1
6119,60,0,125,64,-61,60,13,2692,0,1,0
6121,1893,0,7201,5309,-1892,1636,0,10098,0,1,1
6124,178,0,368,190,-178,178,0,2753,0,1,1
6125,147,0,531,384,-147,147,0,5562,0,1,1
6126,325,0,475,149,-326,325,0,4754,0,1,0
6128,391,0,813,426,-387,387,0,3056,0,1,1
6129,90,181,1077,1168,91,-109,0,6867,0,1,1
6130,60,0,157,98,-59,60,0,356,0,1,1
6133,150,0,728,578,-150,150,49,11465,1,0,0
6135,60,0,1172,1111,-61,60,0,4733,0,1,1
6136,120,0,195,76,-119,119,0,2443,1,0,1
6137,73,0,73,0,-73,73,10,141,0,1,1
6138,153,0,717,564,-153,144,0,4053,0,1,1
6142,293,880,407,994,587,-587,14,2884,0,1,1
6146,30,0,224,190,-34,30,0,12118,0,1,1
6147,0,0,0,0,0,0,0,1828,0,1,0
6148,60,0,115,55,-60,60,15,3022,0,1,1
6149,331,211,862,741,-121,120,24,12389,0,1,1
6152,120,0,164,43,-121,120,0,4180,0,1,1
6153,58,0,294,236,-58,58,0,3820,1,0,0
6154,151,0,263,112,-151,152,0,4766,0,1,1
6155,1565,3010,10755,12200,1445,-1445,0,9652,0,1,0
6156,30,0,45,15,-30,30,0,2914,1,0,1
6157,60,0,132,73,-59,52,0,2636,1,0,1
6158,357,357,0,0,0,0,42,6066,0,1,1
6159,166,0,1718,1552,-166,153,0,7528,0,1,1
6160,30,0,102,72,-30,30,0,2786,0,1,0
6165,29,0,46,16,-30,29,0,401,0,1,1
6167,60,0,90,30,-60,60,0,2482,1,0,0
6170,29,0,100,71,-29,29,41,2403,0,1,0
6172,0,0,3,2,-1,1,0,2395,0,1,1
6173,1184,1160,46,22,-24,24,13,606,1,0,1
6174,301,0,489,188,-301,300,0,5552,0,1,1
6176,179,748,2578,3147,569,-569,0,3985,0,1,1
6178,145,0,329,188,-141,141,0,6586,1,0,1
6180,147,0,1036,889,-147,146,26,2540,0,1,0
6182,45,0,96,52,-44,36,11,2440,0,1,1
6184,88,0,59,0,-59,59,6,2148,0,1,0
6186,66,0,237,171,-66,66,0,3099,0,1,0
6189,60,60,564,533,-31,0,0,8679,0,1,1
6191,60,0,818,758,-60,55,0,3540,1,0,0
6192,29,0,39,9,-30,29,0,2490,0,1,0
6193,0,0,0,0,0,0,0,1674,1,0,1
6194,29,0,56,27,-29,29,0,2452,0,1,1
6196,89,0,242,152,-90,78,34,2468,0,1,1
6197,176,0,323,151,-172,171,0,2348,0,1,0
6198,0,0,0,0,0,0,0,38,0,1,1
6199,980,176,2162,1358,-804,804,0,11368,0,1,1
6202,60,0,85,25,-60,60,0,2372,1,0,0
6203,90,120,228,258,30,-30,0,3258,0,1,1
6204,29,0,43,14,-29,29,0,2217,0,1,0
6205,291,0,1741,1443,-298,290,0,6033,0,1,1
6206,61,0,390,329,-61,53,0,2048,0,1,1
6209,68,192,307,414,107,-107,0,6393,0,1,1
6210,135,0,701,568,-133,133,0,3673,1,0,1
6211,0,0,0,0,0,0,0,1901,0,1,1
6212,0,0,0,0,0,0,0,2026,0,1,1
6213,0,0,40,4,-36,36,0,2002,1,0,1
6215,278,0,507,229,-278,278,0,3589,0,1,1
6217,93,0,514,421,-93,93,25,4708,0,1,1
6218,590,442,244,97,-147,147,0,2061,0,1,1
6219,60,0,98,38,-60,60,0,822,0,1,1
6220,581,0,2717,2136,-581,580,0,1970,0,1,1
6221,0,0,0,0,0,-2,0,4076,0,1,1
6222,0,301,555,645,90,-90,0,1830,1,0,1
6223,0,0,0,0,0,0,26,36,0,1,1
6225,80,0,158,78,-80,80,0,907,1,0,1
6226,498,0,1453,957,-496,496,0,2427,0,1,1
6228,29,0,154,125,-29,29,0,4456,0,1,1
6229,90,0,147,56,-91,90,0,3268,0,1,1
6230,0,0,0,0,0,0,0,1894,0,1,0
6231,0,0,83,23,-60,60,0,2209,0,1,1
6233,45,0,82,37,-45,45,0,318,1,0,1
6236,149,209,173,232,59,-71,15,611,1,0,0
6240,586,0,4447,3861,-586,586,0,6297,0,1,1
6241,0,0,0,0,0,0,0,1993,1,0,0
6242,29,0,32,0,-32,29,0,2326,0,1,1
6243,175,0,776,592,-184,174,0,2769,0,1,1
6246,90,0,2466,2318,-148,147,0,9922,0,1,1
6247,0,102,0,0,0,0,0,1934,1,0,1
6250,119,0,481,362,-119,119,0,10873,0,1,0
6251,0,0,0,0,0,0,0,9,1,0,1
6252,0,0,0,0,0,0,0,2049,1,0,0
6253,60,0,181,121,-60,60,0,2797,1,0,0
6255,30,0,58,27,-31,31,0,2518,0,1,0
6256,89,0,550,428,-122,89,18,7377,1,0,1
6257,293,0,793,499,-294,293,0,3342,0,1,1
6258,732,0,2277,1436,-841,841,0,5356,1,0,1
6259,0,0,0,0,0,0,46,901,0,1,1
6261,0,0,0,0,0,0,0,1923,0,1,0
6262,0,0,0,0,0,0,0,112,1,0,1
6263,0,0,0,0,0,0,0,1842,0,1,0
6264,75,0,522,447,-75,75,50,3416,0,1,1
6265,151,0,264,114,-150,151,46,3412,0,1,1
6266,0,0,1,0,-1,0,0,2390,0,1,1
6267,29,0,53,23,-30,30,0,2258,0,1,0
6268,74,0,230,155,-75,74,0,885,0,1,1
6269,0,0,0,0,0,0,6,170,1,0,1
6270,45,0,122,71,-51,42,43,2909,0,1,1
6271,0,0,0,0,0,0,0,2082,0,1,1
6274,60,0,316,243,-73,66,30,8969,0,1,1
6275,90,0,302,211,-91,91,0,5552,0,1,1
6277,580,0,800,217,-583,583,0,3249,0,1,1
6278,207,0,1026,819,-207,207,0,5253,0,1,1
6279,73,0,199,125,-74,73,0,3641,0,1,1
6281,121,0,883,762,-121,121,0,5553,0,1,1
6284,135,0,179,45,-134,135,0,2492,0,1,1
6285,2960,0,5798,2834,-2964,2964,0,1996,1,0,1
6292,4672,0,51383,46726,-4657,4657,0,31994,0,1,1
6293,149,0,440,292,-148,148,0,3349,1,0,1
6294,0,0,8,0,-8,7,0,1922,0,1,1
6295,147,0,465,318,-147,147,0,1596,0,1,1
6296,105,0,328,225,-103,103,0,4431,1,0,0
6297,146,0,293,148,-145,143,0,2851,0,1,0
6300,299,0,772,471,-301,299,0,4802,0,1,1
6304,45,0,185,141,-44,41,0,4342,0,1,1
6306,58,0,297,239,-58,58,0,3196,0,1,1
6307,88,0,100,12,-88,88,0,2298,1,0,1
6309,88,0,109,21,-88,88,0,2221,1,0,1
6310,58,0,365,307,-58,58,0,3707,0,1,0
6311,294,0,1125,832,-293,294,0,2029,0,1,1
6313,45,0,234,188,-46,46,0,4100,1,0,1
6314,596,0,2393,1798,-595,596,0,5273,0,1,0
6316,118,0,153,36,-117,117,0,4973,1,0,1
6317,452,0,1680,1226,-454,323,6,5953,0,1,1
6318,75,222,30,177,147,-147,0,336,0,1,1
6319,0,0,0,0,0,0,46,2098,1,0,1
6320,1206,0,15135,13931,-1204,1205,0,23680,0,1,1
6322,90,0,199,108,-91,78,32,5149,1,0,1
6326,0,0,0,0,0,0,0,702,1,0,1
6327,0,0,2220,2014,-206,205,0,4521,0,1,0
6328,43,0,74,30,-44,43,0,2748,0,1,0
6330,0,0,0,0,0,0,0,1914,0,1,0
6333,88,0,124,28,-96,88,6,2481,0,1,1
6336,30,0,200,170,-30,30,0,4511,1,0,0
6337,0,0,0,0,0,0,0,1903,0,1,0
6340,0,0,0,0,0,0,0,1853,0,1,1
6341,29,0,353,392,39,-40,34,3987,1,0,1
6343,0,0,0,0,0,0,0,1884,0,1,1
6347,0,0,0,0,0,0,0,1906,0,1,0
6348,361,0,946,585,-361,361,7,3503,0,1,1
6350,116,0,416,300,-116,116,0,5526,0,1,1
6351,0,0,0,0,0,0,26,1952,0,1,1
6353,0,0,0,0,0,0,48,2008,0,1,0
6354,179,0,453,265,-188,178,15,4018,1,0,1
6355,146,0,521,376,-145,120,0,3478,0,1,1
6356,45,0,56,11,-45,45,16,2205,0,1,1
6357,0,0,0,0,0,0,34,1799,1,0,1
6358,89,0,153,64,-89,89,0,2480,0,1,0
6364,59,0,108,54,-54,54,0,643,0,1,1
6367,0,0,1181,926,-255,256,1,11908,1,0,1
6368,60,0,305,245,-60,60,5,3823,0,1,1
6369,584,305,2689,2410,-279,279,0,17732,0,1,1
6370,60,0,60,0,-60,60,43,1954,0,1,0
6372,30,0,42,12,-30,30,0,314,0,1,1
6373,74,0,241,167,-74,74,0,2724,0,1,0
6374,37,0,52,15,-37,37,0,2249,0,1,1
6376,61,0,252,191,-61,47,45,4556,1,0,1
6380,722,0,0,0,0,0,26,1977,0,1,1
6381,0,0,394,383,-11,10,0,2853,0,1,0
6382,0,0,0,0,0,0,0,387,1,0,1
6383,0,0,0,0,0,0,0,1905,0,1,1
6384,29,0,71,25,-46,29,0,3296,1,0,1
6385,0,894,1418,1175,-243,243,0,14817,0,1,1
6389,0,0,40,11,-29,29,0,2279,1,0,0
6390,765,633,2351,2219,-132,19,0,28197,0,1,1
6392,45,0,72,27,-45,41,0,2210,0,1,1
6394,60,150,147,236,89,-103,0,4832,0,1,1
6395,296,0,1055,758,-297,294,0,5224,0,1,1
6400,450,361,2702,2612,-90,89,0,4271,0,1,1
6402,60,0,144,84,-60,60,0,2564,0,1,1
6403,117,548,554,985,431,-430,0,3220,0,1,1
6404,58,0,103,45,-58,58,0,2096,0,1,1
6405,0,0,0,0,0,0,0,2011,0,1,1
6407,45,0,74,27,-47,45,18,493,0,1,1
6408,1994,0,4225,2231,-1994,1992,0,3471,0,1,1
6409,586,0,1189,599,-590,586,1,4914,1,0,1
6410,30,0,101,70,-31,30,0,2216,1,0,0
6412,59,0,159,100,-59,59,0,2340,1,0,0
6413,30,0,34,4,-30,28,0,2150,1,0,0
6414,30,0,56,26,-30,27,18,4925,0,1,1
6416,1477,0,6661,5184,-1477,1477,0,11428,0,1,0
6419,30,0,51,20,-31,30,0,3841,0,1,1
6420,0,0,0,0,0,0,0,1,0,1,0
6421,30,0,71,41,-30,30,0,2330,0,1,0
6422,0,0,0,0,0,0,0,1925,1,0,0
6423,5059,13870,8092,16902,8810,-8810,0,4056,1,0,1
6424,59,0,104,45,-59,55,38,5252,0,1,1
6425,60,0,87,27,-60,60,0,2968,0,1,0
6426,0,0,0,0,0,0,0,1864,0,1,0
6428,0,0,2931,2548,-383,383,0,7557,1,0,1
6429,30,0,38,13,-25,25,0,2443,1,0,1
6432,0,0,0,0,0,0,27,1852,1,0,0
6433,443,563,906,1026,120,-120,0,6774,0,1,1
6434,0,0,1150,1011,-139,139,15,4340,0,1,1
6435,0,0,24,18,-6,21,0,2159,0,1,1
6437,60,0,108,48,-60,60,0,531,0,1,1
6438,1890,0,12052,10162,-1890,1889,28,36489,1,0,1
6440,150,270,363,483,120,-120,0,804,1,0,1
6442,301,753,2956,3408,452,-452,0,3007,1,0,1
6443,0,0,0,0,0,0,0,1948,0,1,1
6444,181,303,473,594,121,-122,0,4221,1,0,1
6445,444,8399,835,369,-466,-7955,0,21450,0,1,1
6446,0,0,0,0,0,0,0,1859,0,1,1
6447,0,0,0,0,0,0,0,49,1,0,1
6448,0,0,0,0,0,0,45,1896,1,0,0
6449,1500,3302,6058,7857,1799,-1799,0,13106,0,1,1
6452,705,0,2855,2154,-701,700,0,2067,1,0,1
6453,181,0,337,156,-181,181,0,4568,0,1,1
6456,60,0,78,18,-60,60,35,2089,0,1,1
6457,60,0,85,25,-60,60,0,2270,1,0,0
6459,0,0,0,0,0,0,0,1864,1,0,0
6460,30,0,179,149,-30,30,0,3611,1,0,1
6461,45,0,130,87,-43,41,0,2497,1,0,1
6462,0,0,0,0,0,0,0,1847,1,0,0
6463,30,0,77,43,-34,29,42,1006,0,1,1
6465,533,0,876,344,-532,533,0,5062,0,1,1
6466,44,0,217,173,-44,44,0,3727,0,1,0
6474,0,0,0,0,0,0,0,226,0,1,1
6475,90,0,211,121,-90,90,31,3591,0,1,1
6477,29,0,29,0,-29,29,0,2083,1,0,1
6478,294,0,553,260,-293,294,0,3710,1,0,1
6479,301,0,557,256,-301,301,9,4563,0,1,0
6480,0,0,0,0,0,0,0,1975,0,1,0
6481,90,0,105,14,-91,90,0,2657,0,1,1
6482,0,0,0,0,0,0,0,2084,1,0,0
6483,592,0,1829,1238,-591,591,0,6910,0,1,1
6486,30,0,78,48,-30,25,0,2748,1,0,1
6488,120,0,189,69,-120,120,0,2507,1,0,1
6490,0,0,0,0,0,0,0,1933,0,1,0
6492,120,150,808,839,31,-30,0,3325,1,0,1
6493,0,90,78,136,58,-58,32,2085,1,0,1
6494,211,175,550,514,-36,36,0,7401,0,1,1
6495,90,0,458,368,-90,90,0,7134,1,0,1
6497,146,0,266,120,-146,146,0,7010,0,1,1
6498,0,0,0,0,0,0,0,1881,1,0,1
6499,89,0,148,60,-88,86,0,2324,0,1,1
6500,0,0,0,0,0,0,0,4446,0,1,1
6501,88,0,120,32,-88,88,0,2196,0,1,0
6502,383,0,922,539,-383,383,0,13094,0,1,1
6505,149,0,1066,917,-149,149,0,3129,0,1,1
6506,73,0,170,97,-73,73,0,3228,1,0,0
6508,0,0,0,0,0,0,0,94,1,0,1
6509,0,0,0,0,0,0,0,1634,0,1,1
6510,89,0,640,553,-87,52,0,3486,0,1,1
6511,0,0,0,0,0,0,23,1844,0,1,1
6513,596,0,2802,2207,-595,596,0,2936,0,1,1
6515,116,0,283,167,-116,116,0,3593,0,1,1
6516,241,0,583,341,-242,242,0,2269,0,1,1
6518,87,0,183,96,-87,87,0,5259,1,0,0
6520,44,0,211,167,-44,43,0,3768,1,0,0
6522,132,130,250,247,-3,3,45,3481,0,1,0
6523,29,0,69,40,-29,29,0,2726,0,1,0
6525,44,0,314,273,-41,39,0,2835,0,1,1
6527,0,0,0,0,0,0,3,2018,1,0,0
6530,30,0,39,8,-31,28,0,2400,0,1,1
6533,84,0,475,391,-84,84,0,5403,0,1,0
6534,135,0,202,67,-135,133,0,9378,0,1,1
6535,361,0,807,448,-359,359,0,2524,0,1,0
6537,301,452,2316,2468,152,-151,37,6501,0,1,1
6538,30,0,64,35,-29,29,32,2842,0,1,1
6540,780,0,2948,2284,-664,664,0,19998,0,1,1
6541,360,0,2182,1821,-361,360,0,3257,1,0,1
6544,149,0,407,259,-148,149,0,1482,1,0,0
6545,45,0,107,63,-44,44,0,2710,1,0,0
6546,720,0,2053,1333,-720,720,0,8952,0,1,1
6547,441,0,712,272,-440,440,26,4616,1,0,1
6548,722,0,2423,1615,-808,807,0,4617,1,0,0
6549,1200,600,4395,2980,-1415,1415,0,5539,0,1,1
6550,89,0,373,283,-90,89,0,2476,0,1,1
6554,0,0,20,3,-17,16,0,1932,0,1,1
6555,146,0,558,412,-146,146,43,1774,1,0,1
6556,2360,0,6994,4639,-2355,2355,0,6297,0,1,1
6557,0,0,0,0,0,0,0,1876,0,1,0
6558,0,0,0,0,0,0,15,1846,1,0,0
6559,257,241,2395,2379,-16,16,0,14174,0,1,1
6560,0,0,266,116,-150,150,0,911,0,1,1
6562,151,1304,103,1257,1154,-1154,0,3413,0,1,1
6564,0,0,0,0,0,0,0,2174,0,1,0
6566,301,0,417,116,-301,301,0,2970,0,1,1
6567,178,0,1230,1052,-178,178,0,4917,0,1,1
6568,147,0,245,98,-147,147,0,2521,1,0,1
6569,177,0,652,475,-177,163,0,3455,0,1,1
6570,0,0,251,136,-115,115,0,7182,0,1,1
6571,29,0,38,9,-29,29,0,3992,0,1,1
6573,150,0,275,124,-151,151,0,3341,0,1,1
6574,592,0,1374,782,-592,592,0,7376,0,1,1
6575,147,0,328,181,-147,147,0,3022,1,0,1
6577,90,0,262,172,-90,90,0,2249,0,1,1
6578,131,0,607,479,-128,129,0,3167,0,1,1
6579,1530,0,571,642,71,-71,0,1622,0,1,1
6580,75,0,143,69,-74,75,48,4909,0,1,1
6582,90,0,410,321,-89,90,0,7344,1,0,1
6583,0,0,0,0,0,0,0,28,0,1,1
6584,60,0,460,400,-60,60,0,5789,1,0,0
6586,235,0,698,463,-235,235,0,7409,0,1,1
6588,0,0,0,0,0,0,0,1898,1,0,0
6589,0,0,0,0,0,0,0,1864,1,0,0
6590,29,0,76,40,-36,28,0,2873,1,0,1
6591,0,0,125,82,-43,42,0,3949,0,1,1
6592,145,0,268,123,-145,131,0,2045,0,1,0
6593,0,0,0,0,0,0,0,1838,0,1,0
6594,0,2711,1592,1197,-395,395,0,6507,0,1,1
6597,0,0,0,0,0,0,0,87,0,1,1
6599,447,0,726,278,-448,447,0,1491,0,1,1
6600,73,0,124,51,-73,72,0,2312,0,1,1
6602,502,502,6364,5267,-1097,1097,0,30418,0,1,1
6603,0,0,0,0,0,0,0,1878,0,1,0
6606,0,4925,86,28,-58,-4925,42,844,0,1,1
6608,30,0,64,26,-38,38,0,2864,1,0,0
6609,0,0,354,474,120,-121,0,7326,1,0,1
6611,0,0,0,0,0,0,0,245,0,1,1
6612,0,0,0,0,0,0,18,109,0,1,1
6613,147,0,1594,1445,-149,142,0,7337,0,1,1
6615,94,0,107,13,-94,94,0,2338,0,1,1
6618,1829,1423,6312,5905,-407,377,0,31662,0,1,1
6619,120,0,174,57,-117,117,0,2459,0,1,1
6620,60,0,334,274,-60,54,0,3789,1,0,1
6622,0,0,0,0,0,0,0,322,1,0,1
6624,59,59,97,97,0,0,2,706,1,0,1
6625,88,0,488,400,-88,87,0,2885,0,1,1
6626,0,0,0,0,0,0,0,1905,0,1,0
6627,374,432,2068,2125,57,-197,0,7484,1,0,0
6629,30,0,53,23,-30,30,0,2853,1,0,1
6634,150,0,640,490,-150,150,40,3998,0,1,1
6635,59,0,604,545,-59,59,0,8476,0,1,0
6637,0,0,0,0,0,0,0,88,0,1,0
6638,466,496,580,610,30,-31,0,2366,1,0,1
6639,121,0,339,178,-161,161,7,4599,0,1,1
6641,30,0,108,78,-30,30,0,2951,0,1,0
6642,181,0,197,17,-180,180,0,7784,0,1,1
6644,60,0,534,474,-60,60,0,4857,1,0,1
6645,0,0,0,0,0,0,0,1911,0,1,0
6649,60,0,238,178,-60,60,0,1328,0,1,1
6650,30,0,62,20,-42,42,11,2139,1,0,1
6651,293,0,676,383,-293,293,0,1984,1,0,1
6653,145,0,258,113,-145,145,40,2687,0,1,0
6654,74,0,108,33,-75,74,0,2144,1,0,1
6657,60,0,102,43,-59,60,0,3969,1,0,0
6658,0,0,0,0,0,0,39,1890,1,0,1
6660,29,0,41,12,-29,29,0,3204,1,0,1
6661,29,0,79,50,-29,29,0,3884,0,1,0
6663,44,0,46,1,-45,45,0,2071,0,1,1
6664,29,0,29,0,-29,29,0,186,0,1,1
6667,293,0,473,177,-296,293,0,3136,0,1,1
6669,44,0,71,27,-44,44,0,2449,0,1,1
6670,45,0,115,71,-44,39,0,3280,0,1,1
6671,0,60,582,618,36,-37,0,7341,0,1,1
6673,58,0,384,326,-58,58,0,5131,1,0,0
6674,181,0,483,303,-180,181,0,3889,0,1,1
6675,30,0,44,15,-29,29,11,484,1,0,1
6680,582,1017,953,1388,435,-435,0,4465,1,0,1
6681,59,0,75,18,-57,57,1,2127,0,1,1
6682,0,8323,9,0,-9,-8323,0,12440,1,0,1
6683,30,0,32,2,-30,30,0,3530,0,1,1
6684,60,0,228,169,-59,44,0,4084,0,1,1
6687,58,0,137,79,-58,53,43,2783,0,1,1
6688,214,0,1371,1156,-215,214,0,9935,0,1,1
6689,234,65,404,750,346,-346,39,3839,0,1,1
6691,60,0,290,230,-60,60,27,2639,1,0,1
6692,0,0,0,0,0,0,0,1873,1,0,0
6693,30,0,59,29,-30,30,0,2872,1,0,1
6694,177,0,269,92,-177,176,0,2611,1,0,1
6696,0,0,0,0,0,0,0,1867,0,1,0
6697,194,453,383,641,258,-258,0,791,1,0,0
6698,120,0,313,193,-120,120,0,3175,0,1,1
6699,151,0,995,845,-150,150,0,3643,0,1,1
6700,587,0,2221,1516,-705,705,0,8076,1,0,1
6701,0,0,0,0,0,0,0,1839,0,1,1
6702,0,0,0,0,0,0,42,1930,0,1,1
6703,60,0,268,208,-60,60,0,5626,0,1,1
6704,0,0,0,0,0,0,0,1881,0,1,0
6707,59,0,107,48,-59,59,0,2295,0,1,1
6708,110,0,195,83,-112,101,0,2652,0,1,1
6710,30,0,141,111,-30,30,0,2883,0,1,1
6712,90,0,327,269,-58,58,0,5332,0,1,1
6713,351,0,7390,7039,-351,351,0,29396,1,0,1
6714,74,265,56,247,191,-191,0,627,0,1,0
6717,0,0,4,1,-3,2,0,3088,0,1,1
6720,30,0,52,22,-30,30,0,4284,0,1,1
6721,120,301,760,940,180,-248,0,3950,0,1,1
6722,0,0,0,0,0,0,0,1835,0,1,0
6723,29,0,179,150,-29,29,0,1871,1,0,0
6724,0,0,148,44,-104,104,45,517,0,1,1
6727,60,0,135,75,-60,60,0,3183,1,0,1
6729,0,0,0,0,0,0,48,122,1,0,1
6730,0,0,0,0,0,0,0,1876,0,1,1
6731,321,0,454,134,-320,320,0,2552,0,1,0
6733,44,0,215,129,-86,85,0,5354,0,1,1
6734,44,0,71,30,-41,39,0,2779,0,1,0
6735,296,6363,3462,9391,5929,-5928,0,10608,0,1,1
6737,1171,0,3916,2745,-1171,1159,0,7711,0,1,1
6740,117,0,984,868,-116,117,0,7735,0,1,1
6742,322,0,2340,2019,-321,322,18,6886,0,1,1
6743,0,6299,367,141,-226,226,0,320,0,1,1
6744,29,0,29,0,-29,29,33,2236,0,1,1
6746,0,0,0,0,0,0,0,1910,0,1,1
6748,151,0,343,192,-151,151,0,3205,0,1,1
6749,0,0,0,0,0,0,0,1874,0,1,0
6750,1582,0,8218,6637,-1581,1581,0,20898,0,1,0
6752,0,0,0,0,0,0,0,1847,0,1,1
6754,0,0,0,0,0,0,28,1909,0,1,0
6755,294,0,3787,3492,-295,225,0,2487,0,1,1
6756,58,0,65,11,-54,54,0,4154,1,0,0
6759,60,0,294,235,-59,59,0,4734,0,1,1
6761,117,0,178,58,-120,120,0,2133,0,1,0
6762,45,0,97,52,-45,44,0,2898,0,1,0
6763,60,0,105,46,-59,56,0,2753,1,0,1
6765,30,0,51,22,-29,29,0,3038,0,1,1
6767,60,0,3272,3025,-247,247,0,5072,1,0,1
6770,208,0,624,416,-208,208,0,14073,1,0,0
6771,59,0,201,143,-58,58,0,2953,1,0,0
6774,59,0,197,138,-59,59,0,1235,0,1,1
6775,30,0,42,12,-30,30,0,2360,1,0,0
6776,0,258,0,0,0,0,0,1995,0,1,1
6777,0,0,0,0,0,0,46,1868,0,1,0
6778,59,0,122,63,-59,59,0,2764,0,1,1
6780,61,0,61,0,-61,61,0,2912,1,0,1
6781,59,0,104,45,-59,58,50,2466,0,1,1
6782,0,0,194,150,-44,44,0,2565,0,1,1
6783,0,0,1583,1043,-540,540,0,4406,1,0,1
6785,87,0,293,206,-87,87,0,891,1,0,1
6786,0,0,27,9,-18,18,0,2127,1,0,0
6790,148,137,33,21,-12,11,0,1610,0,1,1
6791,60,0,144,83,-61,61,0,4892,1,0,1
6792,44,0,254,210,-44,44,0,5481,0,1,1
6793,58,0,118,60,-58,58,0,2552,0,1,1
6794,249,0,389,140,-249,249,0,3145,0,1,1
6798,298,0,1031,732,-299,227,0,8578,0,1,1
6802,45,104,101,154,53,-60,13,945,0,1,1
6804,59,0,154,95,-59,59,0,4204,1,0,0
6805,1181,0,2270,1087,-1183,1183,0,3031,0,1,0
6806,59,0,74,15,-59,54,0,2185,1,0,0
6807,200,903,1069,1773,704,-703,23,6663,0,1,1
6808,60,0,3683,2644,-1039,1039,17,11113,0,1,1
6810,29,0,30,0,-30,29,0,738,1,0,1
6811,699,0,2314,1616,-698,620,0,5256,0,1,1
6812,60,0,122,62,-60,60,0,4480,0,1,0
6813,270,0,1020,747,-273,273,0,4047,0,1,1
6815,0,0,0,0,0,0,0,2135,0,1,0
6817,59,0,186,128,-58,59,0,2333,1,0,1
6818,30,0,37,7,-30,29,24,2182,0,1,1
6821,209,0,267,59,-208,208,0,6402,1,0,1
6822,89,0,232,144,-88,89,0,2972,1,0,1
6823,44,0,56,14,-42,42,0,3279,1,0,1
6824,119,0,282,159,-123,123,0,1430,1,0,0
6826,298,0,795,497,-298,298,0,4778,1,0,0
6827,290,0,3115,2824,-291,290,0,26501,1,0,1
6831,59,0,137,78,-59,59,0,3443,0,1,1
6832,90,0,845,782,-63,63,0,10528,0,1,1
6833,983,106,1799,922,-877,875,0,4755,0,1,1
6835,601,0,1609,1009,-600,601,49,4246,0,1,1
6836,59,0,144,86,-58,59,0,2547,0,1,1
6839,0,0,0,0,0,0,0,1889,0,1,1
